_id,title,description,jobCategory,isActive,skills,otherSkills,createdAt,updatedAt
ObjectId(692d47bf6cb8ef66cdc7d758),HSE Officer,,ObjectId(692d47ba6cb8ef66cdc7ceb0),true,"[""HSE Officer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.142Z,2025-12-01T07:46:07.142Z
ObjectId(692d47bf6cb8ef66cdc7d75a),Confined Space Watchman,,ObjectId(692d47ba6cb8ef66cdc7ceb0),true,"[""Confined Space Watchman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.147Z,2025-12-01T07:46:07.147Z
ObjectId(692d47bf6cb8ef66cdc7d760),fire extinguisher assistant,,ObjectId(692d47ba6cb8ef66cdc7ceb0),true,"[""fire extinguisher assistant"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.166Z,2025-12-01T07:46:07.166Z
ObjectId(692d47bf6cb8ef66cdc7d75c),Fire Watcher,,ObjectId(692d47ba6cb8ef66cdc7ceb0),true,"[""Fire Watcher"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.148Z,2025-12-01T07:46:07.148Z
ObjectId(692d47bf6cb8ef66cdc7d75e),Fire Warden Helper,,ObjectId(692d47ba6cb8ef66cdc7ceb0),true,"[""Fire Warden Helper"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.156Z,2025-12-01T07:46:07.156Z
ObjectId(692d47bf6cb8ef66cdc7d762),Fire Fighting Foreman,,ObjectId(692d47ba6cb8ef66cdc7ceb0),true,"[""Fire Fighting Foreman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.168Z,2025-12-01T07:46:07.168Z
ObjectId(692d47bf6cb8ef66cdc7d764),Passive Fire Protector,,ObjectId(692d47ba6cb8ef66cdc7ceb0),true,"[""Passive Fire Protector"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.173Z,2025-12-01T07:46:07.173Z
ObjectId(692d47bf6cb8ef66cdc7d766),HSE Coordinator,,ObjectId(692d47ba6cb8ef66cdc7ceb0),true,"[""HSE Coordinator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.175Z,2025-12-01T07:46:07.175Z
ObjectId(692d47bf6cb8ef66cdc7d768),Crew Coordinator,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Crew Coordinator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.186Z,2025-12-01T07:46:07.186Z
ObjectId(692d47bf6cb8ef66cdc7d76a),Clearance Coordinator,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Clearance Coordinator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.200Z,2025-12-01T07:46:07.200Z
ObjectId(692d47bf6cb8ef66cdc7d76c),help desk operator,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""help desk operator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.208Z,2025-12-01T07:46:07.208Z
ObjectId(692d47bf6cb8ef66cdc7d76e),SAP Computer Operator,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""SAP Computer Operator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.210Z,2025-12-01T07:46:07.210Z
ObjectId(692d47bf6cb8ef66cdc7d770),Administrator,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Administrator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.213Z,2025-12-01T07:46:07.213Z
ObjectId(692d47bf6cb8ef66cdc7d772),Survey Clerk,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Survey Clerk"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.226Z,2025-12-01T07:46:07.226Z
ObjectId(692d47bf6cb8ef66cdc7d774),Tally Operator,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Tally Operator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.237Z,2025-12-01T07:46:07.237Z
ObjectId(692d47bf6cb8ef66cdc7d776),Senior Clerk,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Senior Clerk"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.243Z,2025-12-01T07:46:07.243Z
ObjectId(692d47bf6cb8ef66cdc7d778),Purchase Executive,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Purchase Executive"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.250Z,2025-12-01T07:46:07.250Z
ObjectId(692d47bf6cb8ef66cdc7d77a),Operations Executive,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Operations Executive"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.255Z,2025-12-01T07:46:07.255Z
ObjectId(692d47bf6cb8ef66cdc7d77c),Operations Associate,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Operations Associate"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.261Z,2025-12-01T07:46:07.261Z
ObjectId(692d47bf6cb8ef66cdc7d77e),Operations Assistant,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Operations Assistant"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.270Z,2025-12-01T07:46:07.270Z
ObjectId(692d47bf6cb8ef66cdc7d780),Office Supervisor,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Office Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.274Z,2025-12-01T07:46:07.274Z
ObjectId(692d47bf6cb8ef66cdc7d782),Office Staff,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Office Staff"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.283Z,2025-12-01T07:46:07.283Z
ObjectId(692d47bf6cb8ef66cdc7d784),Office Executive,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Office Executive"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.289Z,2025-12-01T07:46:07.289Z
ObjectId(692d47bf6cb8ef66cdc7d786),Office Assistant,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Office Assistant"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.291Z,2025-12-01T07:46:07.291Z
ObjectId(692d47bf6cb8ef66cdc7d788),MIS Executive,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""MIS Executive"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.297Z,2025-12-01T07:46:07.297Z
ObjectId(692d47bf6cb8ef66cdc7d78a),Lower Division Clerk,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Lower Division Clerk"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.302Z,2025-12-01T07:46:07.302Z
ObjectId(692d47bf6cb8ef66cdc7d78c),Junior Clerk,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Junior Clerk"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.311Z,2025-12-01T07:46:07.311Z
ObjectId(692d47bf6cb8ef66cdc7d78e),Executive Assistant,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Executive Assistant"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.321Z,2025-12-01T07:46:07.321Z
ObjectId(692d47bf6cb8ef66cdc7d790),Document Verification   Office,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Document Verification   Office  "",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.325Z,2025-12-01T07:46:07.325Z
ObjectId(692d47bf6cb8ef66cdc7d792),Ecommerce Operations Executive,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Ecommerce Operations Executive"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.327Z,2025-12-01T07:46:07.327Z
ObjectId(692d47bf6cb8ef66cdc7d794),Document Scanning,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Document Scanning"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.331Z,2025-12-01T07:46:07.331Z
ObjectId(692d47bf6cb8ef66cdc7d796),Document Controller,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Document Controller"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.340Z,2025-12-01T07:46:07.340Z
ObjectId(692d47bf6cb8ef66cdc7d798),Data Entry Operator,,ObjectId(692d47ba6cb8ef66cdc7ceb2),true,"[""Data Entry Operator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:07.348Z,2025-12-01T07:46:07.348Z
